,id,date,from_id,to_id,fwd_from,message,type,duration
25,2280,2022-11-14 11:45:27+00:00,,PeerChannel(channel_id=1182607945),"MessageFwdHeader(date=datetime.datetime(2022, 11, 14, 9, 13, 36, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1658242665), from_name=None, channel_post=831, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Привет, друзья! Начинаем рабочую неделю с хороших новостей о еноте, которого российские военкоры спасли из зоопарка Херсона. За выходные зверёк стал героем многочисленных мемов и даже завёл свой собственный Telegram-канал.

Тем временем в Минобороны Украины заявили, что обязательно вернут енота. А мы не отдадим!😁

Спасибо, что подписываетесь на нас💚
В следующем посте мы предлагаем вам пройти опрос, какие материалы вам интересно было бы увидеть в нашем канале. Спасибо за ваши голоса!

Подписывайтесь на канал RTД!",photo,
26,2279,2022-11-13 22:00:46+00:00,,PeerChannel(channel_id=1182607945),"MessageFwdHeader(date=datetime.datetime(2022, 11, 13, 21, 58, 41, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1130915140), from_name=None, channel_post=20441, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Вашингтон пост про енота из Херсона.

Говорят, что в пустыне в Намибии выложена надпись: «Что там с енотом из Херсона?». Неопознанные летающие объекты замечены в этом районе.

Ваши Новости | Подписаться",photo,
27,2278,2022-11-13 18:46:45+00:00,,PeerChannel(channel_id=1182607945),,"Между тем, Кофман покрадал енотов, когда это ещё не было мейнстримом:) 
20 апреля он вывез новорождённую Моню из Мариупольского зоопарка.",photo,
28,2277,2022-11-13 17:40:54+00:00,,PeerChannel(channel_id=1182607945),"MessageFwdHeader(date=datetime.datetime(2022, 11, 13, 17, 38, 17, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1872602351), from_name=None, channel_post=12, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",😡 Хохлы не наезжайте на Аничку! Будете иметь дело со мной! Всë было так!,photo,
29,2276,2022-11-13 16:53:27+00:00,,PeerChannel(channel_id=1182607945),"MessageFwdHeader(date=datetime.datetime(2022, 11, 13, 16, 23, 26, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1164999973), from_name=None, channel_post=213706, post_author='Электро Лёха', saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","⚡️""Вывода украинских войск из Херсона потребовала Анна Долгарева в качестве гарантии безопасности во время возвращения енота. Мы вынуждены были пойти на этот шаг"", - главком ВСУ Залужный.",text,
30,2275,2022-11-13 16:06:08+00:00,,PeerChannel(channel_id=1182607945),"MessageFwdHeader(date=datetime.datetime(2022, 11, 13, 15, 43, 1, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1143524041), from_name=None, channel_post=3124, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Я ужасно ору, насколько же эта публика тупая: 

1. Они на полном серьезе поверили, что енота украли;
2. У них на полном серьезе от этого бомбит;
3. Они на полном серьезе решили, что его украла Аня, и ТРЕБУЮТ ВЕРНУТЬ.

Даже наши поуехавшие либерахи поумнее.

Но ненамного 🌚",text,
31,2274,2022-11-13 15:40:37+00:00,,PeerChannel(channel_id=1182607945),"MessageFwdHeader(date=datetime.datetime(2022, 11, 13, 15, 36, 12, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1274627304), from_name=None, channel_post=9725, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Не бойся, дорогая Аничка, артиллерия и вся русская армия с тобой. Енота и тебя в обиду не дадим. 😁

Зазеркалье - нежное, безумное, наше.",photo,
32,2273,2022-11-13 14:08:59+00:00,,PeerChannel(channel_id=1182607945),"MessageFwdHeader(date=datetime.datetime(2022, 11, 13, 12, 9, 8, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1872602351), from_name=None, channel_post=10, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Кадры из моего прошлого. Вот так я жил раньше - в маленькой клетке. Простора не было совсем. Я грустил. Теперь у меня есть уютный дом на левом берегу Днепра. Настолько большой, что я даже не успел исследовать каждый его уголок. Меня очень вкусно кормят, а по ночам я устраиваю маленькие диверсии...Но об этом позже.
Пока можете просто полюбоваться, какой я милый 🦝",video,13
33,2272,2022-11-13 12:22:45+00:00,,PeerChannel(channel_id=1182607945),,Красивое... :),video,137
34,2271,2022-11-13 12:16:30+00:00,,PeerChannel(channel_id=1182607945),,"Когда укроп крошили под Херсоном, 
На Ингульце и над Днепром бессонным, 
Им, вроде бы, и не было заботы. 

Но кто-то вывез сраного енота. 

Да, кто-то вывез сраного енота, 
Когда хохлы лупили по Херсону. 
Енот прижался к бронику кого-то, 
И пересёк речную он препону. 

И был эвакуирован енот, 
И можно и закончить бы - но вот
Укроп заполнил мир своим вытьëм:

""Верните нам енотика! "". Но мы -
Мы извлечем уроки из зимы. 
Херсон вернем. 
Енота не вернем.

Анна Долгарева | Подписаться",photo,
35,2270,2022-11-13 12:04:05+00:00,,PeerChannel(channel_id=1182607945),,,photo,
36,2269,2022-11-13 12:04:05+00:00,,PeerChannel(channel_id=1182607945),,,photo,
37,2268,2022-11-13 12:04:05+00:00,,PeerChannel(channel_id=1182607945),,"Однажды некто Долгарева написала о том, что в Херсоне её товарищ вывез енота из контактного зоопарка из-под обстрела. 

Некто Долгарева отличалась легкомысленностью и утончённым чувством языка, и потому использовала глагол ""покрал енота"". Глагол этот широко известен в некоем сообществе любителей котиков, а также в тг-канале, собственно, Долгаревой (используется он там как раз в значении ""вывез из-под обстрелов"" уже давно, и все читатели, в общем, привыкли). 

Новость отрепостили УНИАН, Нехта, Труха и прочие миллионники. 

... Всё это было бы забавно. 
Но кто-то из этих умельцев вытащил в сеть мои паспортные данные. Телефон, адрес. 

С утра у украинских патриотов нет более важных дел, чем писать мне угрозы, названивать по телефону и пытаться ввести его на разных сайтах вроде госуслуг и банков. 

Что, собственно, демонстрирует, с кем мы воюем. 
Фантастические твари, фантастические. Это даже не люди уже. 

Прошу распространения.",photo,
38,2264,2022-11-12 18:23:06+00:00,,PeerChannel(channel_id=1182607945),"MessageFwdHeader(date=datetime.datetime(2022, 11, 12, 17, 9, 37, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1130915140), from_name=None, channel_post=20389, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","СТИХИ ВОЙНЫ. Произведения Долгаревой, Пегова, Мельникова, Старушко и других читает Вадим Авва

«Ваши Новости» и культурное пространство «Бункер на Лубянке» представляют программу «СТИХИ ВОЙНЫ». 

Звучат произведения поэтов: Анны Долгаревой, Джека Алтаузена, Дмитрия Мельникова, Семёна Пегова, Ольги Старушко, Михаила Афонина, Сергея Кубрина, Елены Заславской, Михаила Матусовского, Юлии Друниной, Марка Лисянского, Марии Ватутиной, Жени Беркович. 

Музыка: Матвея Блантера, Никиты Богословского, Модеста Табачникова, Матвея Блантера, Яна Френкеля, Микаэля Таривердиева, Василия Соловьёва-Седого, Рафаила Хозака, Булата Окуджавы, Вениамина Баснера, Валентина Левашова, Давида Тухманова, Евгения Мартынова, Ежи Петерсбурского, Константина Листова, Эдуарда Колмановского, Александры Пахмутовой, Анатолия Новикова, Николая Лысенко, Андрея Волощенко, Василия Овчинникова.

Читает Вадим Авва, скрипка Антон Семке, фортепиано Александр Шевченко.

https://youtu.be/kva9dPweV38",photo,
39,2263,2022-11-12 18:15:20+00:00,,PeerChannel(channel_id=1182607945),,"Подведём итоги:
1. Енота не вернем. 
2. Херсон вернем. 

А о своей жизни енот будет рассказывать в канале ""Енот из Херсона"".",photo,
40,2262,2022-11-12 15:09:15+00:00,,PeerChannel(channel_id=1182607945),,"Котёнка, кстати, тоже покрали. Как и енота. 
Арт: Не весёлые картинки. 
Девиз: ОПСБ

Модель и покрадательница  - Анна Долгарева | Подписаться",photo,
41,2261,2022-11-12 14:01:40+00:00,,PeerChannel(channel_id=1182607945),,"Главная новость на украинских каналах - из Херсона увезли енота! Пофиг на вывезенных людей - всё равно сепары:) Пофиг на памятники. Вот спасённый енот - это зрада национального масштаба. Труха, Нехта и прочие миллионники репостят новость: ""Российская пропагандистка Долгарева сообщила, что её товарищ украл енота в Херсоне"". Не украл, а покрал 😂 Как я в Изюме покрала породистую, между прочим, британскую кошку, и она уже в два раза отъелась на питерских харчах. 

Енот из Херсона, тем временем, польщенный неожиданным вниманием, завёл телеграм-канал. Приглашаю всех неравнодушных следить за его жизнью. 

А также дорогой Александр Пелевин посвятил ему стихи:

***
Оккупанты поймали енота,
Потащили его в МГБ
«Ты скажи нам, не видел кого-то,
Кто замазан в подпольной борьбе»?

И енот рассказал им про схроны,
И наводчиков всех заложил,
И на карте все нацбатальоны
Показал, и еды заслужил.

И он пел и отплясывал польку,
Полюбили чекисты зверька.
Говорил он: «Пожалуйста, только
Не меняйте на Медведчука».",video,3
42,2260,2022-11-12 10:07:16+00:00,,PeerChannel(channel_id=1182607945),"MessageFwdHeader(date=datetime.datetime(2022, 11, 11, 21, 0, 36, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1036362176), from_name=None, channel_post=136345, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Минобороны продолжает рассказывать о героях СВО.

После ранения командира батальона связи майор Руслан Сабиров принял командование на себя. Он оперативно организовал восстановление повреждённой обстрелом техники, что позволило обеспечить управление российскими подразделениями и отразить атаку.

Сержант Роман Полуюхта обнаружил группу националистов, готовивших засаду. В ходе боя вместе со своими подчинёнными сержант нанёс существенный урон боевикам. Противник бежал, потерь среди наших бойцов нет.

Военные под командованием майора Андрея Журавлёва четыре часа сдерживали наступление превосходящих числом радикалов. В ходе боёв рота Журавлёва уничтожила пять БМП и большое количество живой силы противника. В итоге националисты отступили.

🟩 Подпишись — RT на русском",photo,
43,2259,2022-11-11 19:36:11+00:00,,PeerChannel(channel_id=1182607945),,"Итак, более всего в моих постах про Херсон укропов задело то, что мой товарищ покрал енотика в Херсонском зоопарке:) 
А сколько мы котов вывезли от вас, твари, - да пусть вас зимой русские мыши заедят теперь:) 

Техническое. Мне писали, кажется, по вопросам организации моих выступлений в Воронеже и Ростове. В переписке найти не могу. Задала вопрос в поэтическом канале 
Анна Долгарева | Стихи | - пока не отозвались. Ну что ж, я в начале декабря по-любому еду на Донбасс на машине, так что если есть другие желающие организовать в этих городах, пишите. А то желающих посетить-то полно...)",photo,
44,2258,2022-11-11 16:08:13+00:00,,PeerChannel(channel_id=1182607945),"MessageFwdHeader(date=datetime.datetime(2022, 11, 11, 15, 19, 34, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1243322126), from_name=None, channel_post=581, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Вот такая поэтическая подборка с названием ""Время непростых решений"" вышла. 

https://45ll.net/anna_dolgareva/vremya_neprostykh_resheniy/",photo,
45,2257,2022-11-11 15:42:47+00:00,,PeerChannel(channel_id=1182607945),"MessageFwdHeader(date=datetime.datetime(2022, 11, 11, 14, 0, 34, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1658242665), from_name=None, channel_post=827, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","⚡️ПРЕМЬЕРА RTД

ЧВК «Вагнер». Контракт с Родиной.

ЧВК «Вагнер» — одна из самых закрытых, секретных организаций в военной сфере. Но для съёмочной группы RT сделали исключение: автор фильма Андрей Ященко и режиссёр Владислав Рытков встретились с бойцами этого подразделения на передовой в Донбассе.

Вы увидите эксклюзивные кадры боёв, которые ведёт ЧВК, в том числе действия её штурмовых групп, разведки, противовоздушной обороны.

Бойцы рассказали, как организована работа их подразделения, какие здесь требования к солдатам и чем они помогают жителям освобождённых ими населённых пунктов.

Как попадают бойцы в ЧВК, обижает ли их слово «наёмник», ради чего они участвуют в СВО — об этом наш фильм.

Смотрите прямо сейчас👆🏻                                                                                                                                                                                                                                                                                       

Подписывайтесь на канал RTД!",video,1572
46,2255,2022-11-11 13:52:35+00:00,,PeerChannel(channel_id=1182607945),,"Про ""двадцать тысяч брошено, всё пропало"" - это, конечно, алармизм и сильное преувеличение. Правда в том, что под Херсоном, увы, действительно бардак и несогласованность. 

(Для непонятливых: нет никаких 20 тысяч в окружении, нет. Но бардак). 

Ну и вспомните, как наши турбопатриоты клялись: ""Да там стоят наши солдаты, они до сих пор не получали приказа отступить!"".

Много кто так писал. И, увы, это как раз оказалось правдой. Ложными оказались выводы - мол, это всё хитрый план и сдачи Херсона не будет. А непосредственно информация да, правдивая. До последнего не было приказа отступать. Ну и имеем то, что имеем. 

PS У меня очень просили хороших новостей по Херсону, но, реально, единственная хорошая новость в том, что мой товарищ успел покрасть енота из Херсонского зоопарка. 

Анна Долгарева | Подписаться",text,
